address,city,state,zip,asking_price,beds,baths,sqft,hoa_monthly,property_type,mls_id,listing_url,market_area,source_zips
535 Hunter Cir #535,Kissimmee,FL,34758,190000,3,2.5,1586,470,condo,O6409308,https://www.redfin.com/FL/Kissimmee/535-Hunter-Cir-34758/unit-535/home/201891945,kissimmee,34758
2216 Grand Cayman Ct #1415,Kissimmee,FL,34741,192900,2,2,1026,360,townhouse,O6273061,https://www.redfin.com/FL/Kissimmee/2216-Grand-Cayman-Ct-34741/unit-1415/home/46493681,kissimmee,34741
13953 Fairway Island Dr #621,Orlando,FL,32837,193000,2,2,1288,633,townhouse,O6385852,https://www.redfin.com/FL/Orlando/13953-Fairway-Island-Dr-32837/unit-621/home/46639388,kissimmee,32837
2 E Las Palmas Way,Kissimmee,FL,34743,194900,2,2,875,83,single_family,O6408966,https://www.redfin.com/FL/Kissimmee/2-E-Las-Palmas-Way-34743/home/46528922,kissimmee,34743
13838 Fairway Island Dr #1432,Orlando,FL,32837,194995,2,2,1020,426,townhouse,S5116611,https://www.redfin.com/FL/Orlando/13838-Fairway-Island-Dr-32837/unit-1432/home/46639681,kissimmee,32837
2320 Margarita Ct #2320,Kissimmee,FL,34741,195000,2,2,991,285,townhouse,O6407740,https://www.redfin.com/FL/Kissimmee/2320-Margarita-Ct-34741/unit-2320/home/196179821,kissimmee,34741
69 S Marbrisa Way,Kissimmee,FL,34743,195000,2,1,750,75,single_family,S5152824,https://www.redfin.com/FL/Kissimmee/69-S-Marbrisa-Way-34743/for-sale/46529092,kissimmee,34743
2201 Key West Ct #328,Kissimmee,FL,34741,197480,2,2,1026,340,townhouse,S5146825,https://www.redfin.com/FL/Kissimmee/2201-Key-West-Ct-34741/unit-328/home/46493934,kissimmee,34741
2210 Grand Cayman Ct #1722,Kissimmee,FL,34741,197500,2,2,1026,519,townhouse,S5143793,https://www.redfin.com/FL/Kissimmee/2210-Grand-Cayman-Ct-34741/unit-1722/home/46493640,kissimmee,34741
2838 Osprey Cove Pl #103,Kissimmee,FL,34746,198000,3,2,1136,322,townhouse,O6423435,https://www.redfin.com/FL/Kissimmee/2838-Osprey-Cove-Pl-34746/unit-103/home/46581294,kissimmee,34746
8842 Coral Palms Ct Unit B,Kissimmee,FL,34747,198000,2,2,1168,346,townhouse,S5151977,https://www.redfin.com/FL/Kissimmee/8842-Coral-Palms-Ct-34747/unit-B/home/46517670,kissimmee,34747
4017 Venetian Bay Dr #103,Kissimmee,FL,34741,199000,3,2,1296,499,condo,O6407344,https://www.redfin.com/FL/Kissimmee/4017-Venetian-Bay-Dr-34741/unit-103/home/46477754,kissimmee,34741
2747 N Poinciana Blvd #10,Kissimmee,FL,34746,199000,3,2,1287,545,townhouse,O6410914,https://www.redfin.com/FL/Kissimmee/2747-N-Poinciana-Blvd-34746/unit-10/home/46533888,kissimmee,34746
8825 Coral Palms Ct Unit A,Kissimmee,FL,34747,199000,3,2,1168,347,townhouse,O6426459,https://www.redfin.com/FL/Kissimmee/8825-Coral-Palms-Ct-34747/unit-A/home/46517660,kissimmee,34747
1323 Seven Eagles Ct #202,Reunion,FL,34747,199000,1,1,823,553,townhouse,S5152362,https://www.redfin.com/FL/Reunion/1323-Seven-Eagles-Ct-34747/unit-202/home/46480772,kissimmee,34747
1148 Mary Frances Dr,Kissimmee,FL,34741,199100,3,2,1403,,10,O6422255,https://www.redfin.com/FL/Kissimmee/1148-Mary-Frances-Dr-34741/home/46567293,kissimmee,34741
Michigan Ave,Kissimmee,FL,34744,199777,,,,,8,S5142129,https://www.redfin.com/FL/Kissimmee/Michigan-Ave-34744/home/177670799,kissimmee,34744
13838 Fairway Island Dr #1413,Orlando,FL,32837,199900,2,2,1020,462,townhouse,S5152553,https://www.redfin.com/FL/Orlando/13838-Fairway-Island-Dr-32837/unit-1413/home/46639640,kissimmee,32837
14036 Fairway Island Dr #1535,Orlando,FL,32837,199900,2,2,1160,462,townhouse,S5150995,https://www.redfin.com/FL/Orlando/14036-Fairway-Island-Dr-32837/unit-1535/home/46639716,kissimmee,32837
1322 Seven Eagles Ct #102,Reunion,FL,34747,199900,1,1,823,553,townhouse,S5153076,https://www.redfin.com/FL/Reunion/1322-Seven-Eagles-Ct-34747/unit-102/home/46480814,kissimmee,34747
3050 Pirates Retreat Ct #408,Kissimmee,FL,34747,199900,2,2,1445,646,townhouse,O6419134,https://www.redfin.com/FL/Kissimmee/3050-Pirates-Retreat-Ct-34747/unit-408/home/46507416,kissimmee,34747
202 Dana Ct,Kissimmee,FL,34758,199900,2,2,1397,150,10,S5137547,https://www.redfin.com/FL/Kissimmee/202-Dana-Ct-34758/home/46536683,kissimmee,34758
2788 Club Cortile Cir Unit A,Kissimmee,FL,34746,199990,3,2,1204,360,townhouse,O6417178,https://www.redfin.com/FL/Kissimmee/2788-Club-Cortile-Cir-34746/unit-A/home/46503574,kissimmee,34746
2201 San Vittorino Cir #104,Kissimmee,FL,34741,199999,3,2,1296,517,townhouse,O6423597,https://www.redfin.com/FL/Kissimmee/2201-San-Vittorino-Cir-34741/unit-104/home/46487527,kissimmee,34741
13917 Fairway Island Dr #928,Orlando,FL,32837,200000,2,2,1288,633,townhouse,O6358307,https://www.redfin.com/FL/Orlando/13917-Fairway-Island-Dr-32837/unit-928/home/46639452,kissimmee,32837
4011 Venetian Bay Dr #106,Kissimmee,FL,34741,200000,3,2,1296,516,condo,O6422590,https://www.redfin.com/FL/Kissimmee/4011-Venetian-Bay-Dr-34741/unit-106/home/46477823,kissimmee,34741
2219 San Vittorino Cir #106,Kissimmee,FL,34741,200000,3,2,1296,496,condo,S5128639,https://www.redfin.com/FL/Kissimmee/2219-San-Vittorino-Cir-34741/unit-106/home/46487163,kissimmee,34741
235 Balboa Dr,Kissimmee,FL,34758,200000,2,1,884,,single_family,PR9115378,https://www.redfin.com/FL/Kissimmee/235-Balboa-Dr-34758/home/46560429,kissimmee,34758
2123 ST Marteen Ct,Kissimmee,FL,34741,202000,2,2,991,278,single_family,O6387879,https://www.redfin.com/FL/Kissimmee/2123-St-Marteen-Ct-34741/home/46544006,kissimmee,34741
2734 Rio Grande Trl #2734,Kissimmee,FL,34741,204900,3,2,1250,329,townhouse,S5149082,https://www.redfin.com/FL/Kissimmee/2734-Rio-Grande-Trl-34741/unit-2734/home/92235352,kissimmee,34741
13536 Turtle Marsh Loop #523,Orlando,FL,32837,205000,3,2,1408,480,townhouse,O6388825,https://www.redfin.com/FL/Orlando/13536-Turtle-Marsh-Loop-32837/unit-523/home/46963072,kissimmee,32837
3214 Rio Grande Trl #00,Kissimmee,FL,34741,205000,3,2.5,1414,111,townhouse,S5151717,https://www.redfin.com/FL/Kissimmee/3214-Rio-Grande-Trl-34741/home/46544174,kissimmee,34741
59 E Country Cv,Kissimmee,FL,34743,205000,2,2,960,110,condo,S5153852,https://www.redfin.com/FL/Kissimmee/59-E-Country-Cove-Way-34743/home/46528457,kissimmee,34743
13929 Fairway Island Dr #818,Orlando,FL,32837,209000,2,2,1288,557,townhouse,S5152722,https://www.redfin.com/FL/Orlando/13929-Fairway-Island-Dr-32837/unit-818/home/46639427,kissimmee,32837
1913 Estancia Cir #1913,Kissimmee,FL,34741,209900,2,2,1259,337,townhouse,O6421351,https://www.redfin.com/FL/Kissimmee/1913-Estancia-Cir-34741/home/46494620,kissimmee,34741
1834 Foxhall Cir,Kissimmee,FL,34741,209990,2,1.5,1074,252,condo,O6340417,https://www.redfin.com/FL/Kissimmee/1834-Foxhall-Cir-34741/home/46546029,kissimmee,34741
13313 Fairway Glen Dr #104,Orlando,FL,32824,210000,3,2,1162,443,townhouse,S5150138,https://www.redfin.com/FL/Orlando/13313-Fairway-Glen-Dr-32824/unit-104/home/46951697,kissimmee,32824
13325 Fairway Gln #201,Orlando,FL,32824,210000,3,2,1164,443,townhouse,A12018938,https://www.redfin.com/FL/Orlando/13325-Fairway-Glen-Dr-32824/unit-201/home/46951718,kissimmee,32824
2460 Summerfield Way,Kissimmee,FL,34741,210000,2,2.5,1265,230,condo,O6409121,https://www.redfin.com/FL/Kissimmee/2460-Summerfield-Way-34741/home/46542757,kissimmee,34741
2201 San Vittorino Cir #106,Kissimmee,FL,34741,210000,3,2,1296,517,townhouse,S5147739,https://www.redfin.com/FL/Kissimmee/2201-San-Vittorino-Cir-34741/unit-106/home/46484597,kissimmee,34741
3036 Parkway Blvd #205,Kissimmee,FL,34747,210000,2,2,937,640,townhouse,S5155303,https://www.redfin.com/FL/Kissimmee/3036-Parkway-Blvd-34747/unit-205/for-sale/46479438,kissimmee,34747
8407 Blue Lagoon Dr,Kissimmee,FL,34747,210000,3,2.5,1291,672,condo,O6418125,https://www.redfin.com/FL/Kissimmee/8407-Blue-Lagoon-Dr-34747/for-sale/46580011,kissimmee,34747
2604 Mcdaniel Dr,Kissimmee,FL,34758,210000,2,2,1294,120,10,S5147848,https://www.redfin.com/FL/Kissimmee/2604-McDaniel-Dr-34758/home/46536814,kissimmee,34758
14049 Fairway Island Dr #124,Orlando,FL,32837,212000,2,2,1160,462,townhouse,R4911712,https://www.redfin.com/FL/Orlando/14049-Fairway-Island-Dr-32837/unit-124/home/46639266,kissimmee,32837
4560 Yellowgold Rd E #103,Kissimmee,FL,34746,212500,3,2,1296,601,townhouse,S5152771,https://www.redfin.com/FL/Kissimmee/4560-Yellowgold-Rd-E-34746/unit-103/home/46503611,kissimmee,34746
2040 Royal Bay Blvd #30,Kissimmee,FL,34746,214500,3,2,1326,306,townhouse,O6391231,https://www.redfin.com/FL/Kissimmee/2040-Royal-Bay-Blvd-34746/unit-30/home/46538864,kissimmee,34746
13301 Fairway Glen Dr #104,Orlando,FL,32824,214900,3,2,1013,443,townhouse,O6398551,https://www.redfin.com/FL/Orlando/13301-Fairway-Glen-Dr-32824/unit-104/home/46963589,kissimmee,32824
202 Eden Ln Unit B,Kissimmee,FL,34743,214900,2,2.5,1088,90,condo,S5154147,https://www.redfin.com/FL/Kissimmee/202-Eden-Ln-34743/unit-B/home/46529010,kissimmee,34743
8844 Grand Palms Cir Unit A,Kissimmee,FL,34747,214900,3,2,1245,331,townhouse,O6420581,https://www.redfin.com/FL/Kissimmee/8844-Grand-Palms-Cir-34747/unit-A/home/46486516,kissimmee,34747
13500 Turtle Marsh Loop #823,Orlando,FL,32837,215000,3,2,1408,645,townhouse,O6407288,https://www.redfin.com/FL/Orlando/13500-Turtle-Marsh-Loop-32837/unit-823/home/46963141,kissimmee,32837
13803 Fairway Island Dr #1618,Orlando,FL,32837,215000,2,2,1388,457,townhouse,O6394163,https://www.redfin.com/FL/Orlando/13803-Fairway-Island-Dr-32837/unit-1618/home/46639724,kissimmee,32837
2401 Barley Club Dr Unit GE,Orlando,FL,32837,215000,3,2,995,350,townhouse,A4666716,https://www.redfin.com/FL/Orlando/2401-Barley-Club-Dr-32837/unit-GE/home/201416481,kissimmee,32837
2207 Antigua Pl #715,Kissimmee,FL,34741,215000,2,2,1026,526,townhouse,S5155294,https://www.redfin.com/FL/Kissimmee/2207-Antigua-Pl-34741/unit-715/for-sale/46493877,kissimmee,34741
261 Autumn Ln #3,Kissimmee,FL,34743,215000,2,2.5,990,225,condo,S5149836,https://www.redfin.com/FL/Kissimmee/261-Autumn-Ln-34743/unit-3/home/46501706,kissimmee,34743
54 W Marbrisa Way,Kissimmee,FL,34743,215000,2,1,750,75,single_family,O6394076,https://www.redfin.com/FL/Kissimmee/54-W-Marbrisa-Way-34743/home/46529112,kissimmee,34743
40 E Country Cove Way,Kissimmee,FL,34743,215000,2,2,960,110,single_family,S5142234,https://www.redfin.com/FL/Kissimmee/40-E-Country-Cove-Way-34743/home/46528415,kissimmee,34743
2723 N Poinciana Blvd #153,Kissimmee,FL,34746,215000,3,2,1287,545,townhouse,O6430841,https://www.redfin.com/FL/Kissimmee/2723-N-Poinciana-Blvd-34746/unit-153/for-sale/46534236,kissimmee,34746
2616 Lodi Cir #104,Kissimmee,FL,34746,215000,3,2,1296,601,condo,S5154475,https://www.redfin.com/FL/Kissimmee/2616-Lodi-Cir-34746/unit-104/home/46503351,kissimmee,34746
4562 Jonafree Ln #106,Kissimmee,FL,34746,215000,3,2,1296,601,townhouse,O6413004,https://www.redfin.com/FL/Kissimmee/4562-Jonafree-Ln-34746/unit-106/home/46503360,kissimmee,34746
5000 Mangrove Aly #104,Kissimmee,FL,34746,215000,1,1,834,625,townhouse,O6417416,https://www.redfin.com/FL/Kissimmee/5000-Mangrove-Aly-34746/unit-104/home/46498386,kissimmee,34746
2830 Osprey Cove Pl #203,Kissimmee,FL,34746,215000,3,2,1136,300,townhouse,O6413754,https://www.redfin.com/FL/Kissimmee/2830-Osprey-Cove-Pl-34746/unit-203/home/46578418,kissimmee,34746
145 Dorchester Ct,Kissimmee,FL,34758,216900,3,2,1072,100,single_family,O6431560,https://www.redfin.com/FL/Kissimmee/145-Dorchester-Ct-34758/for-sale/46556321,kissimmee,34758
1810 N Brack St,Kissimmee,FL,34744,217500,2,1,816,,single_family,O6422750,https://www.redfin.com/FL/Kissimmee/1810-Brack-St-34744/home/46541366,kissimmee,34744
67 E Country Cove Way,Kissimmee,FL,34743,219000,2,2,960,110,single_family,O6401366,https://www.redfin.com/FL/Kissimmee/67-E-Country-Cove-Way-34743/home/46528449,kissimmee,34743
336 Cervantes Dr #336,Kissimmee,FL,34743,219000,2,2.5,1120,232,condo,S5146784,https://www.redfin.com/FL/Kissimmee/336-Cervantes-Dr-34743/unit-336/home/145424046,kissimmee,34743
5004 Laguna Bay Cir #49,Kissimmee,FL,34746,219000,3,2,1220,499,townhouse,S5151220,https://www.redfin.com/FL/Kissimmee/5004-Laguna-Bay-Cir-34746/unit-49/home/46539353,kissimmee,34746
1419 King St,Kissimmee,FL,34741,219900,2,1.5,1524,,single_family,O6408271,https://www.redfin.com/FL/Kissimmee/1419-King-St-34741/home/46552509,kissimmee,34741
344 Cervantes Dr,Kissimmee,FL,34743,219900,2,1.5,960,232,condo,O6412840,https://www.redfin.com/FL/Kissimmee/344-Cervantes-Dr-34743/home/46481961,kissimmee,34743
1316 Burnley Ct,Kissimmee,FL,34758,219990,3,2,1330,90,single_family,S5149785,https://www.redfin.com/FL/Kissimmee/1316-Burnley-Ct-34758/for-sale/46557282,kissimmee,34758
8810 Grand Palms Cir Unit B,Kissimmee,FL,34747,219999,3,2,1245,331,townhouse,O6414851,https://www.redfin.com/FL/Kissimmee/8810-Grand-Palms-Cir-34747/unit-B/home/46578975,kissimmee,34747
9854 5th Ave,Orlando,FL,32824,220000,3,2,1346,,10,O6428091,https://www.redfin.com/FL/Orlando/9854-5th-Ave-32824/for-sale/46689144,kissimmee,32824
13815 Timberland Dr #103,Orlando,FL,32824,220000,2,2,1013,435,townhouse,O6375864,https://www.redfin.com/FL/Orlando/13815-Timberland-Dr-32824/unit-103/home/46899706,kissimmee,32824
12220 Wild Iris Way #101,Orlando,FL,32837,220000,2,2,1143,573,townhouse,S5152588,https://www.redfin.com/FL/Orlando/12220-Wild-Iris-Way-32837/unit-101/home/46620077,kissimmee,32837
13838 Fairway Island Dr #1418,Orlando,FL,32837,220000,2,2,1288,462,townhouse,S5148602,https://www.redfin.com/FL/Orlando/13838-Fairway-Island-Dr-32837/unit-1418/home/46620069,kissimmee,32837
4012 Santa Maria Dr #102,Kissimmee,FL,34741,220000,4,3,1470,497,townhouse,S5142432,https://www.redfin.com/FL/Kissimmee/4012-Santa-Maria-Dr-34741/unit-102/home/46487260,kissimmee,34741
Harvest Ln,Kissimmee,FL,34744,220000,,,,10,8,O6306704,https://www.redfin.com/FL/Kissimmee/Harvest-Ln-34744/home/162410760,kissimmee,34744
1055 Park Ridge Cir,Kissimmee,FL,34746,220000,3,2.5,1291,580,condo,O6432121,https://www.redfin.com/FL/Kissimmee/1055-Park-Ridge-Cir-34746/home/46578069,kissimmee,34746
2016 Royal Bay Blvd #103,Kissimmee,FL,34746,220000,3,2,1326,350,townhouse,O6415056,https://www.redfin.com/FL/Kissimmee/2016-Royal-Bay-Blvd-34746/unit-103/home/46538916,kissimmee,34746
8816 Dunes Ct #302,Kissimmee,FL,34747,220000,2,2,1110,564,townhouse,S5151475,https://www.redfin.com/FL/Kissimmee/8816-Dunes-Ct-34747/unit-302/home/46502084,kissimmee,34747
169 Birmingham Dr,Kissimmee,FL,34758,220000,3,2,1481,90,single_family,TB8526347,https://www.redfin.com/FL/Kissimmee/169-Birmingham-Dr-34758/home/46557837,kissimmee,34758
602 Mckinley Ct,Kissimmee,FL,34758,220000,3,2,1014,100,single_family,O6421100,https://www.redfin.com/FL/Kissimmee/602-McKinley-Ct-34758/home/46560051,kissimmee,34758
1021 Embrun Ct,Kissimmee,FL,34759,220000,3,2,1285,100,single_family,O6417919,https://www.redfin.com/FL/Kissimmee/1021-Embrun-Ct-34759/home/46563631,kissimmee,34759
2810 Club Cortile Cir Unit A,Kissimmee,FL,34746,221000,3,2,1202,375,townhouse,S5151508,https://www.redfin.com/FL/Kissimmee/2810-Club-Cortile-Cir-34746/unit-A/home/46503557,kissimmee,34746
421 1st St,Orlando,FL,32824,223000,3,2,1229,,single_family,O6388295,https://www.redfin.com/FL/Orlando/421-1st-St-32824/home/46934253,kissimmee,32824
3341 Whitestone Cir #203,Kissimmee,FL,34741,224000,3,2,1433,399,townhouse,S5154158,https://www.redfin.com/FL/Kissimmee/3341-Whitestone-Cir-34741/unit-203/home/46501130,kissimmee,34741
2959 Monica Ter,Kissimmee,FL,34744,224000,,,,,8,S5129153,https://www.redfin.com/FL/Kissimmee/2959-Monica-Ter-34744/home/162712543,kissimmee,34744
13524 Turtle Marsh Loop #634,Orlando,FL,32837,224888,3,2,1408,678,townhouse,O6416779,https://www.redfin.com/FL/Orlando/13524-Turtle-Marsh-Loop-32837/unit-634/home/46949532,kissimmee,32837
1119 Park Ridge Cir,Kissimmee,FL,34746,224900,3,2.5,1291,576,condo,O6416016,https://www.redfin.com/FL/Kissimmee/1119-Park-Ridge-Cir-34746/home/46578129,kissimmee,34746
1947 Bentley Blvd,Kissimmee,FL,34741,224901,3,2,1056,125,condo,S5148951,https://www.redfin.com/FL/Kissimmee/1947-Bentley-Blvd-34741/home/46543780,kissimmee,34741
3500 Suzette Dr,Kissimmee,FL,34746,224950,3,2,1285,,single_family,TB8536959,https://www.redfin.com/FL/Kissimmee/3500-Suzette-Dr-34746/for-sale/46519164,kissimmee,34746
2965 Lucky Cir,Kissimmee,FL,34746,224988,,,,,8,O6430379,https://www.redfin.com/FL/Kissimmee/2965-Lucky-Cir-34746/home/179966107,kissimmee,34746
3331 Whitestone Cir #101,Kissimmee,FL,34741,224990,3,2,1495,391,townhouse,S5148826,https://www.redfin.com/FL/Kissimmee/3331-Whitestone-Cir-34741/unit-101/for-sale/46501227,kissimmee,34741
13512 Turtle Marsh Loop #720,Orlando,FL,32837,224999,3,2,1276,640,townhouse,O6335834,https://www.redfin.com/FL/Orlando/13512-Turtle-Marsh-Loop-32837/unit-720/home/46963105,kissimmee,32837
13917 Timberland Dr #201,Orlando,FL,32824,225000,2,2,1013,435,townhouse,O6365894,https://www.redfin.com/FL/Orlando/13917-Timberland-Dr-32824/unit-201/home/46899686,kissimmee,32824
12220 Wild Iris Way #108,Orlando,FL,32837,225000,2,2,1120,538,townhouse,O6424376,https://www.redfin.com/FL/Orlando/12220-Wild-Iris-Way-32837/unit-108/home/46639744,kissimmee,32837
26 Las Palmas Way #1,Kissimmee,FL,34743,225000,2,2,960,77,single_family,O6431214,https://www.redfin.com/FL/Kissimmee/26-Las-Palmas-Way-34743/unit-1/for-sale/204431578,kissimmee,34743
2 Lake Villa Way,Kissimmee,FL,34743,225000,3,2,992,122,condo,O6413875,https://www.redfin.com/FL/Kissimmee/2-Lake-Villa-Way-34743/home/46523419,kissimmee,34743
1081 Park Ridge Cir,Kissimmee,FL,34746,225000,3,2.5,1291,460,condo,TB8520730,https://www.redfin.com/FL/Kissimmee/1081-Park-Ridge-Cir-34746/home/46578109,kissimmee,34746
1077 Park Ridge Cir,Kissimmee,FL,34746,225000,3,2.5,1291,460,condo,TB8520773,https://www.redfin.com/FL/Kissimmee/1077-Park-Ridge-Cir-34746/home/46578097,kissimmee,34746
774 Harland Ct,Kissimmee,FL,34758,225000,3,2,1499,100,single_family,O6419139,https://www.redfin.com/FL/Kissimmee/774-Harland-Ct-34758/home/46562800,kissimmee,34758
8107 Coconut Palm Way #201,Kissimmee,FL,34747,227000,3,2,1268,544,townhouse,R4911752,https://www.redfin.com/FL/Kissimmee/8107-Coconut-Palm-Way-34747/unit-201/for-sale/46576976,kissimmee,34747
2610 Lodi Cir #103,Kissimmee,FL,34746,227500,3,2,1296,601,townhouse,S5153055,https://www.redfin.com/FL/Kissimmee/2610-Lodi-Cir-34746/unit-103/home/46503160,kissimmee,34746
13827 Fairway Island Dr #1228,Orlando,FL,32837,229000,2,2,1288,557,townhouse,O6423323,https://www.redfin.com/FL/Orlando/13827-Fairway-Island-Dr-32837/unit-1228/home/46619693,kissimmee,32837
214 Majors Ln Unit C,Kissimmee,FL,34743,229000,2,2.5,1217,326,condo,O6423130,https://www.redfin.com/FL/Kissimmee/214-Majors-Ln-34743/unit-C/home/145920054,kissimmee,34743
5252 Cane Island Loop #204,Kissimmee,FL,34746,229000,3,2,1402,600,townhouse,O6428701,https://www.redfin.com/FL/Kissimmee/5252-Cane-Island-Loop-34746/unit-204/home/46502705,kissimmee,34746
4278 ST Thomas Way,Kissimmee,FL,34758,229240,2,2,1562,429,condo,O6421791,https://www.redfin.com/FL/Kissimmee/4278-St-Thomas-Way-34758/home/193906904,kissimmee,34758
109 E Bass St,Kissimmee,FL,34744,229500,2,1,638,,single_family,O6418571,https://www.redfin.com/FL/Kissimmee/109-E-Bass-St-34744/home/46552777,kissimmee,34744
53 W Marbrisa Way,Kissimmee,FL,34743,229900,2,2,875,75,condo,O6386367,https://www.redfin.com/FL/Kissimmee/53-W-Marbrisa-Way-34743/home/46529115,kissimmee,34743
2440 Sweetwater Club Cir #40,Kissimmee,FL,34746,229900,3,2,1220,485,townhouse,O6432054,https://www.redfin.com/FL/Kissimmee/2440-Sweetwater-Club-Cir-34746/unit-40/home/46539047,kissimmee,34746
9051 Treasure Trove Ln #104,Kissimmee,FL,34747,229900,3,2,1700,830,townhouse,O6419077,https://www.redfin.com/FL/Kissimmee/9051-Treasure-Trove-Ln-34747/unit-104/home/46498648,kissimmee,34747
4342 ST Thomas Way,Kissimmee,FL,34758,229990,2,2,1562,429,condo,O6425482,https://www.redfin.com/FL/Kissimmee/4342-St-Thomas-Way-34758/home/193906921,kissimmee,34758
17 S Flag Dr,Kissimmee,FL,34759,229999,3,2,1218,100,single_family,A4695750,https://www.redfin.com/FL/Kissimmee/17-S-Flag-Dr-34759/home/46562640,kissimmee,34759
1805 Verona St,Kissimmee,FL,34741,230000,3,1,1140,,single_family,S5154344,https://www.redfin.com/FL/Kissimmee/1805-Verona-St-34741/for-sale/46551844,kissimmee,34741
2342 Barbados Ct,Kissimmee,FL,34741,230000,2,2,991,251,single_family,S5145920,https://www.redfin.com/FL/Kissimmee/2342-Barbados-Ct-34741/home/46544109,kissimmee,34741
1076 Universal Rest Pl,Kissimmee,FL,34744,230000,3,2,1603,202,condo,S5152671,https://www.redfin.com/FL/Kissimmee/1076-Universal-Rest-Pl-34744/home/46549160,kissimmee,34744
2474 Sweetwater Club Cir #101,Kissimmee,FL,34746,230000,3,2,1220,485,townhouse,O6415917,https://www.redfin.com/FL/Kissimmee/2474-Sweetwater-Club-Cir-34746/unit-101/home/46539096,kissimmee,34746
8102 Princess Palm Ln #305,Kissimmee,FL,34747,230000,3,2,1268,543,townhouse,O6419300,https://www.redfin.com/FL/Kissimmee/8102-Princess-Palm-Ln-34747/unit-305/home/46576975,kissimmee,34747
303 Cocoa Ct,Kissimmee,FL,34758,230000,3,2,1380,,single_family,O6334581,https://www.redfin.com/FL/Kissimmee/303-Cocoa-Ct-34758/home/46559800,kissimmee,34758
4318 ST Thomas Way,Kissimmee,FL,34758,231240,2,2,1562,429,condo,O6421804,https://www.redfin.com/FL/Kissimmee/4318-St-Thomas-Way-34758/home/193906915,kissimmee,34758
1040 Cannock Dr,Kissimmee,FL,34758,231999,3,2,1161,83,single_family,O6402700,https://www.redfin.com/FL/Kissimmee/1040-Cannock-Dr-34758/home/46556913,kissimmee,34758
